content,at,appVersion,POSITIVE SCORE,NEGATIVE SCORE,NEUTRAL SCORE,COMPOUND SCORE,Sentiment
Amazing  lovely app sparkling heartsparkling heartsparkling heart,2023-03-25 20:05:29,4.33.0,71.0,0.0,28.999999999999996,86.89,Positive
Really appreciated for free sms,2023-03-24 17:33:56,,70.5,0.0,29.5,79.96,Positive
Very satisfying,2023-03-24 13:38:27,4.33.0,76.7,0.0,23.3,50.949999999999996,Positive
Not Good apps no weekly pack no daily pack it is very poor apps I cannot satisfied flushed face,2023-03-24 08:16:14,4.33.0,15.2,32.6,52.2,-65.48,Negative
Say not connect when it is connected to WiFi and I have to uninstall and reinstalled for it work again  really annoying,2023-03-24 01:41:13,4.33.0,0.0,13.0,87.0,-45.76,Negative
Not work my number,2023-03-24 00:32:01,4.33.0,0.0,28.9,71.1,-5.72,Negative
Where not open the apps,2023-03-23 14:46:43,4.33.0,0.0,0.0,100.0,0.0,Neutral
All permissions given yet app prompts me to give permissions to enhance my experience So I can NOT execute a refund process And when I call support they say visit a branch and the branch says call service support Totally unprofessional and my money is still held with them,2023-03-22 11:17:12,4.33.0,10.6,7.000000000000001,82.39999999999999,20.4,Positive
,2023-03-21 11:34:42,4.33.0,0.0,0.0,0.0,0.0,Neutral
STC                         STC,2023-03-21 06:58:28,4.33.0,0.0,0.0,100.0,0.0,Neutral
Legit stole number riyals from me twice,2023-03-21 01:56:24,4.33.0,17.8,0.0,82.19999999999999,7.720000000000001,Positive
Link to unsubcribe from a package is missing,2023-03-20 07:33:34,4.33.0,0.0,26.8,73.2,-29.599999999999998,Negative
Your rates are too expensive comparing with your competitors,2023-03-20 05:47:36,4.32.0,0.0,0.0,100.0,0.0,Neutral
,2023-03-20 02:58:09,4.30.0,0.0,0.0,0.0,0.0,Neutral
Bug when switching language to Arabic the app does not connect to Internet or open and always show no connection and still in splash screen,2023-03-19 09:21:38,4.33.0,0.0,8.4,91.60000000000001,-29.599999999999998,Negative
It is not sending code by sms or call No use of installing my stc app,2023-03-18 20:40:07,,0.0,12.8,87.2,-29.599999999999998,Negative
Very good,2023-03-18 08:17:09,4.29.0,76.2,0.0,23.799999999999997,49.27,Positive
check your internet connection,2023-03-17 07:54:52,4.33.0,0.0,0.0,100.0,0.0,Neutral
Excellent App Service,2023-03-15 07:27:46,4.33.0,64.9,0.0,35.099999999999994,57.19,Positive
Crashes frequently with no internet connection message,2023-03-15 06:52:50,4.33.0,0.0,26.8,73.2,-29.599999999999998,Negative
Last numbermounths try to open cannot,2023-03-14 12:13:28,4.33.0,0.0,0.0,100.0,0.0,Neutral
fari,2023-03-14 00:00:10,4.33.0,0.0,0.0,100.0,0.0,Neutral
Goo network,2023-03-13 21:48:01,,0.0,0.0,100.0,0.0,Neutral
Pathetic As I use this app to see the My account details regarding minutes left and Internet schedule but after updating all that information which I use to see now unable to see this,2023-03-13 10:58:20,4.33.0,0.0,7.000000000000001,93.0,-32.910000000000004,Negative
Every time I tried to use this application it did not work,2023-03-13 09:00:34,4.32.0,0.0,0.0,100.0,0.0,Neutral
Snumberjh,2023-03-13 00:14:49,4.33.0,0.0,0.0,100.0,0.0,Neutral
stc is always my choice and my greatest Connection,2023-03-12 15:55:09,4.25.1,34.4,0.0,65.60000000000001,63.690000000000005,Positive
Good services,2023-03-12 14:57:49,,74.4,0.0,25.6,44.04,Positive
Ok,2023-03-11 21:01:31,4.33.0,100.0,0.0,0.0,29.599999999999998,Positive
,2023-03-11 09:04:36,,0.0,0.0,0.0,0.0,Neutral
Bad performance,2023-03-11 04:51:20,4.33.0,0.0,77.8,22.2,-54.230000000000004,Negative
Why is a simple task like recharging your Quicknet with this company so difficult Both their website and APP keep crashing when you insert your card details,2023-03-10 07:21:39,4.33.0,8.4,10.9,80.7,-18.8,Negative
IMPOSSIBLE TO DOWNLOAD,2023-03-10 02:28:03,,0.0,0.0,100.0,0.0,Neutral
Really appreciative network,2023-03-09 02:12:16,4.33.0,66.10000000000001,0.0,33.900000000000006,59.84,Positive
nice app,2023-03-08 23:36:22,4.29.0,73.7,0.0,26.3,42.15,Positive
good apss,2023-03-08 09:58:36,,74.4,0.0,25.6,44.04,Positive
Outstanding Service,2023-03-07 20:40:16,4.33.0,80.0,0.0,20.0,61.24000000000001,Positive
Good that,2023-03-07 11:42:05,4.29.0,74.4,0.0,25.6,44.04,Positive
My problem is am trying to download it but it failed to download it,2023-03-06 03:16:57,,0.0,34.4,65.60000000000001,-74.3,Negative
We cannot subscribe to quicknet pkgs for prepaid anymoreIt throws an error as you are not authorizednot processed when communicating with the bank We got You are not authorized to view this page The transaction has not been processed,2023-03-05 15:40:50,4.33.0,0.0,6.6000000000000005,93.4,-40.19,Negative
,2023-03-05 06:00:48,4.33.0,0.0,0.0,0.0,0.0,Neutral
Hi Team app keeps throwing error  reload check your internet I am connected on numberG and on STC data still this keeps popping and app does not open really frustrating,2023-03-04 03:56:50,4.33.0,8.1,8.4,83.5,-1.9900000000000002,Negative
OK handOK handOK handthumbs upthumbs upthumbs up,2023-03-04 01:40:42,4.33.0,32.800000000000004,0.0,67.2,44.66,Positive
When i am checking for the details of plans app says to login first when i log inagain it seems same,2023-03-03 12:46:37,4.33.0,0.0,0.0,100.0,0.0,Neutral
High price package,2023-03-03 12:31:52,,0.0,0.0,100.0,0.0,Neutral
,2023-03-03 10:13:56,4.33.0,0.0,0.0,0.0,0.0,Neutral
Always try again later,2023-03-02 16:43:31,,0.0,0.0,100.0,0.0,Neutral
It is said that I will renew my package automatically from my balance but it is not I need to do it manually but the problem is if you do not have any internet package how to renew your subscription Asking phone number every time I open this app is tiring I had numbergb for social data but it suddenly gone when the date of the package is finish It is good if you can add the remain package data to new one I paid it fully so I like to get it same too,2023-03-02 00:05:46,4.33.0,10.299999999999999,3.5999999999999996,86.1,76.73,Positive
,2023-03-01 11:09:01,4.33.0,0.0,0.0,0.0,0.0,Neutral
Beattyfull app,2023-03-01 07:41:14,,0.0,0.0,100.0,0.0,Neutral
How can i know which internet package is available for my number,2023-03-01 06:46:25,4.33.0,11.5,0.0,88.5,7.720000000000001,Positive
Very difficult to recharge and also to navigate,2023-02-28 08:55:31,4.33.0,0.0,28.499999999999996,71.5,-42.01,Negative
It is back and forth between stc store and user name Cannot log in OTP i receive after number hour Now problem solved,2023-02-27 13:45:53,4.33.0,13.5,10.8,75.7,-7.720000000000001,Negative
Super,2023-02-27 13:26:31,,100.0,0.0,0.0,59.940000000000005,Positive
Nice response,2023-02-27 07:44:00,4.29.0,73.7,0.0,26.3,42.15,Positive
STC is best firefirefirefirefireblue heartblue heartblue heartblue heart,2023-02-26 23:09:08,4.33.0,37.5,0.0,62.5,63.690000000000005,Positive
OK hand light skin toneOK hand light skin toneOK hand light skin tonesmiling face with halo,2023-02-26 14:51:47,4.33.0,51.1,0.0,48.9,91.06,Positive
Last one month not working properly neutral face,2023-02-26 08:03:17,4.33.0,0.0,0.0,100.0,0.0,Neutral
Not working a few days good result,2023-02-26 07:50:58,4.33.0,36.7,0.0,63.3,44.04,Positive
,2023-02-26 00:28:19,4.33.0,0.0,0.0,0.0,0.0,Neutral
Muhammad jamshaid,2023-02-26 00:25:02,4.33.0,0.0,0.0,100.0,0.0,Neutral
Amazing clapping hands,2023-02-25 20:57:12,4.33.0,65.5,0.0,34.5,58.589999999999996,Positive
Very bad tech support I recharged using my card they charged me but did not provide any service Unprofessional support response Certain important parts of the app dose not work like recharge history,2023-02-25 11:22:37,4.33.0,23.599999999999998,23.9,52.5,-3.46,Negative
I Love This Stc,2023-02-25 09:02:21,,67.7,0.0,32.300000000000004,63.690000000000005,Positive
Crashes every week once and forced to update new version,2023-02-24 20:56:22,,0.0,25.0,75.0,-45.879999999999995,Negative
Cannot log in always authentication error and please connect to wifi issue this is basically useless at this point,2023-02-24 10:25:34,4.33.0,9.700000000000001,23.1,67.2,-49.39,Negative
Awesome thumbs upsmiling face with sunglasses,2023-02-24 05:29:01,4.33.0,45.1,0.0,54.900000000000006,62.49,Positive
West network,2023-02-24 03:52:59,4.33.0,0.0,0.0,100.0,0.0,Neutral
Very poor Apppensive face Cannot login to check my remaining balance or data used It keeps saying check Internet connection yet its all connected Not happy at with this App,2023-02-23 09:01:07,4.33.0,0.0,18.6,81.39999999999999,-75.0,Negative
Worst service provider in the world thumbs down,2023-02-23 07:09:25,4.33.0,0.0,36.9,63.1,-62.49,Negative
Easy to use app,2023-02-22 01:33:26,,49.2,0.0,50.8,44.04,Positive
Net no good,2023-02-21 11:20:24,4.33.0,47.5,36.1,16.400000000000002,17.79,Positive
I also face the same problem that mentioned here So poor stc Pls hire some good app developers,2023-02-20 23:07:16,4.33.0,18.9,25.900000000000002,55.2,-38.78,Negative
Worst worst stc customer service ever  seriously the worst,2023-02-20 01:31:28,,0.0,73.7,26.3,-93.25,Negative
,2023-02-19 12:24:17,4.33.0,0.0,0.0,0.0,0.0,Neutral
the app just keep crashing every time,2023-02-19 06:56:59,4.30.0,0.0,0.0,100.0,0.0,Neutral
So to check our Internet package balance we must open this first Get serious,2023-02-19 04:31:45,4.33.0,0.0,9.1,90.9,-7.720000000000001,Negative
Annoying always need to update,2023-02-19 03:57:24,4.29.0,0.0,40.300000000000004,59.699999999999996,-40.19,Negative
Before numberyears good stc offers but now not good neutral face,2023-02-18 07:05:12,4.33.0,39.2,0.0,60.8,70.03,Positive
very poor,2023-02-17 21:48:59,4.32.0,0.0,77.2,22.8,-52.559999999999995,Negative
Last time I will recharge this number but they cut the amount of number SR but where go my money I do not know please check please and refund My Amount,2023-02-17 07:29:07,4.33.0,8.0,22.0,70.0,-69.89999999999999,Negative
Hi STC before I do not have a problem in renewing my internet package But now I cannot renew by paying with Visa card,2023-02-17 06:34:57,4.33.0,7.5,0.0,92.5,16.03,Positive
This app hardly opens always says Please check your network connection while network is connected and all other apps are very well running and I have seen a consistent reply from stc to the same review that Please explain us your problem by calling number is not the problem clearly explained above,2023-02-17 04:44:36,4.32.0,14.099999999999998,13.0,72.89999999999999,-9.379999999999999,Negative
winking face,2023-02-16 10:22:20,,0.0,0.0,100.0,0.0,Neutral
Good service but dose not excited,2023-02-16 02:43:36,4.33.0,22.900000000000002,30.0,47.0,-15.409999999999998,Negative
worst app,2023-02-15 11:32:50,4.33.0,0.0,80.4,19.6,-62.49,Negative
It does not support android numbernumber,2023-02-15 03:17:12,,0.0,31.1,68.89999999999999,-30.89,Negative
Worst App do not download not at all working smiling face with halo,2023-02-14 10:58:26,4.33.0,16.6,22.7,60.8,-27.32,Negative
numberenumberu,2023-02-14 02:02:53,,0.0,0.0,100.0,0.0,Neutral
Very bad network,2023-02-13 08:17:37,4.33.0,0.0,65.5,34.5,-58.489999999999995,Negative
I cannot open mystc to cancel service really I Suffering since more than month,2023-02-12 06:38:01,4.33.0,0.0,35.0,65.0,-65.9,Negative
Usefull  We are happy with your network because you provide it without any hiccups and I recommend Stc to all new connections,2023-02-11 21:14:13,4.33.0,24.6,0.0,75.4,73.50999999999999,Positive
If I could give less than one star I would The application never works,2023-02-10 08:33:35,4.33.0,0.0,0.0,100.0,0.0,Neutral
I am not able to purchase Amazon Gift card Please check and update,2023-02-10 03:24:18,4.33.0,43.4,0.0,56.599999999999994,70.96000000000001,Positive
Jd,2023-02-09 16:06:48,4.33.0,0.0,0.0,100.0,0.0,Neutral
Direct access not working,2023-02-09 04:18:39,4.33.0,0.0,0.0,100.0,0.0,Neutral
Every day it stops working and says check your network connection Does not even load I have enough numberG data remaining besides social data and still it does not,2023-02-08 09:12:36,4.33.0,0.0,5.6000000000000005,94.39999999999999,-15.310000000000002,Negative
it,2023-02-08 01:40:25,4.32.0,0.0,0.0,100.0,0.0,Neutral
,2023-02-07 22:25:18,4.33.0,0.0,0.0,0.0,0.0,Neutral
Very poor network coverage in Riyadh Gharnata area,2023-02-07 11:39:02,4.29.0,0.0,32.6,67.4,-52.559999999999995,Negative
No use,2023-02-07 09:01:28,,0.0,68.8,31.2,-29.599999999999998,Negative
How to upgrade postpaid sim to prepaid sim,2023-02-07 05:15:12,4.32.0,0.0,0.0,100.0,0.0,Neutral
its awesome guysOK handOK hand,2023-02-07 04:44:32,4.32.0,70.89999999999999,0.0,29.099999999999998,80.74,Positive
den the Signal is very pass,2023-02-06 16:03:36,4.30.0,0.0,0.0,100.0,0.0,Neutral
never works,2023-02-06 05:41:35,4.32.0,0.0,0.0,100.0,0.0,Neutral
Bad,2023-02-05 18:50:04,4.32.0,0.0,100.0,0.0,-54.230000000000004,Negative
Very bad experience and service provider I always face trouble recharging my balance,2023-02-05 06:53:40,4.32.0,0.0,39.4,60.6,-75.74,Negative
Bast app,2023-02-05 02:40:51,4.30.0,0.0,0.0,100.0,0.0,Neutral
Wasting of time also they cannot solve the problem in thier product and they wanted to give the responsibility to others,2023-02-04 18:58:32,,9.2,17.5,73.3,-25.790000000000003,Negative
I cannot open the app I am not receiving the OTP,2023-02-04 03:35:19,4.32.0,0.0,0.0,100.0,0.0,Neutral
I everytime open his said check your internet connection why,2023-02-03 09:48:16,4.31.0,0.0,0.0,100.0,0.0,Neutral
The options to change your bill limit is blocked and you can not get the monthly payment for buying any devices,2023-02-02 09:56:59,,0.0,9.5,90.5,-27.32,Negative
Excitant Appsmiling facesmiling face,2023-02-01 07:35:25,4.30.0,48.3,0.0,51.7,42.15,Positive
Stc always help me Why i do not no Tnx stc For everything  Alhamdulillah smiling face with hearts,2023-01-31 08:30:53,4.32.0,33.900000000000006,8.1,57.99999999999999,69.78999999999999,Positive
View all,2023-01-30 01:42:54,4.32.0,0.0,0.0,100.0,0.0,Neutral
Very bad quality of network Drop network in every single minute,2023-01-29 09:34:37,4.32.0,0.0,39.6,60.4,-70.89,Negative
Good easy to use,2023-01-29 08:22:57,4.32.0,74.4,0.0,25.6,70.03,Positive
I cannot use the stc sim card network,2023-01-27 10:00:07,,0.0,0.0,100.0,0.0,Neutral
Always unable to login Not very pleasant app Just useless,2023-01-27 08:42:33,4.32.0,0.0,41.699999999999996,58.3,-69.26,Negative
The most pathetic customer services ever Do not use this company This is an organization that invests millions in it is systems but has number empathy towards it is customer Automated chat and calls are all there only to make sure the customer is never able to actually complain or recieve a service Probably one of the few organizations that are built on the principle of hiding from customer,2023-01-27 07:59:28,4.32.0,5.800000000000001,11.3,83.0,-63.06,Negative
stc,2023-01-26 03:33:26,,0.0,0.0,100.0,0.0,Neutral
They removed the unlimited internet package for number number number number hours which is more upsetting because I do not plan on subscribing to a full package or pay for GBs,2023-01-25 23:00:21,4.28.0,15.8,14.499999999999998,69.69999999999999,-38.04,Negative
I cannot use the app anymore It constantly tells me service is down even though the homepage works and then after I deleted and redownloaded the app it says it is not connected to the internet even though I am Now I cannot subscribe to an Unlimited number hour package nice,2023-01-25 04:55:33,4.32.0,8.4,0.0,91.60000000000001,47.67,Positive
ok,2023-01-24 13:50:16,4.32.0,100.0,0.0,0.0,29.599999999999998,Positive
Defective app Does not open Always shows the error check your Internet connection despite the internet connection from STC is working fine The problem is already described above What else you want to know,2023-01-24 11:08:51,4.32.0,7.7,20.5,71.8,-73.50999999999999,Negative
Good application Thanks to all of you mystc teem,2023-01-22 20:39:53,4.32.0,45.300000000000004,0.0,54.7,70.03,Positive
so bad,2023-01-22 19:27:34,4.31.0,0.0,79.10000000000001,20.9,-58.489999999999995,Negative
Love,2023-01-22 01:29:34,4.32.0,100.0,0.0,0.0,63.690000000000005,Positive
,2023-01-21 23:23:26,4.32.0,0.0,0.0,0.0,0.0,Neutral
So bad experience I do not suggest this app at all,2023-01-21 21:22:02,4.32.0,0.0,29.599999999999998,70.39999999999999,-58.489999999999995,Negative
The app is extremely buggy even on different phones the bugs are still there I am considering going to a different telecom company,2023-01-19 07:11:44,4.32.0,0.0,0.0,100.0,0.0,Neutral
,2023-01-19 04:40:11,4.30.0,0.0,0.0,0.0,0.0,Neutral
